Date,Open,High,Low,Close,Adj Close,Volume
2021-05-11,137.899994,138.320007,137.649994,137.800003,116.512436,99406
2021-05-12,137.800003,137.990005,135.009995,136.630005,115.523170,109533
2021-05-13,136.500000,136.699997,135.080002,135.509995,114.576187,90854
2021-05-14,135.399994,135.940002,135.320007,135.449997,114.525444,71199
2021-05-17,135.449997,135.690002,133.539993,134.000000,113.299469,110968
2021-05-18,133.970001,134.240005,131.020004,133.750000,113.088066,119290
2021-05-19,133.100006,137.990005,132.000000,137.500000,116.258766,70560
2021-05-20,138.000000,140.000000,138.000000,138.740005,117.307205,67442
2021-05-21,138.889999,139.380005,137.899994,137.910004,116.605453,55007
2021-05-24,135.949997,138.000000,134.000000,137.559998,116.309509,73963
2021-05-25,137.550003,137.550003,135.080002,136.000000,114.990471,88421
2021-05-26,136.139999,136.500000,134.899994,135.000000,114.144974,77929
2021-05-27,134.800003,135.350006,134.300003,134.800003,113.975868,92564
2021-05-28,135.000000,137.309998,134.990005,136.979996,115.819092,65734
2021-05-31,137.080002,138.830002,136.110001,136.500000,115.413269,85598
2021-06-01,136.600006,136.970001,136.309998,136.639999,115.531624,83754
2021-06-02,136.830002,138.860001,136.460007,138.759995,117.324142,67441
2021-06-04,139.009995,141.039993,139.009995,139.699997,118.118912,103098
2021-06-07,140.009995,140.500000,139.500000,139.539993,117.983620,85195
2021-06-08,139.539993,139.880005,138.600006,138.600006,117.188835,70852
2021-06-09,135.800003,137.729996,135.190002,137.270004,116.064331,84152
2021-06-10,137.270004,138.490005,136.850006,137.270004,116.064331,69142
2021-06-11,137.500000,137.539993,136.759995,136.889999,115.743011,57272
2021-06-14,136.899994,137.389999,136.020004,136.190002,115.151146,71549
2021-06-15,135.889999,136.190002,134.850006,135.000000,114.144974,97611
2021-06-16,134.009995,135.899994,133.500000,135.080002,114.212631,131864
2021-06-17,135.300003,135.949997,135.300003,135.600006,114.652290,75035
2021-06-18,135.789993,137.000000,135.550003,136.229996,115.184952,69225
2021-06-21,136.300003,136.990005,136.000000,136.000000,114.990471,79120
2021-06-22,136.179993,136.820007,136.000000,136.000000,114.990471,48049
2021-06-23,136.110001,136.490005,135.600006,135.830002,114.846764,52879
2021-06-24,135.830002,136.350006,135.820007,136.210007,115.168068,42922
2021-06-25,136.500000,136.750000,125.500000,131.839996,111.473152,280770
2021-06-28,128.899994,130.500000,125.250000,130.000000,109.917381,190554
2021-06-29,130.009995,133.000000,129.750000,131.399994,111.101120,101267
2021-06-30,132.289993,134.789993,131.520004,132.699997,112.200287,97059
2021-07-01,133.039993,134.589996,132.600006,134.500000,113.722214,67633
2021-07-02,134.509995,136.979996,134.509995,136.330002,115.269531,68192
2021-07-05,136.899994,137.789993,136.490005,137.199997,116.005119,69137
2021-07-06,137.270004,137.800003,136.839996,137.210007,116.013580,61445
2021-07-07,137.289993,138.300003,137.270004,137.529999,116.284157,65941
2021-07-08,134.699997,135.699997,133.009995,134.600006,113.806770,88100
2021-07-12,134.559998,135.000000,133.509995,134.520004,113.739136,83148
2021-07-13,135.000000,136.300003,134.710007,135.779999,114.804459,54817
2021-07-14,135.820007,135.960007,135.149994,135.570007,114.626961,46947
2021-07-15,135.800003,136.500000,135.800003,136.500000,115.413269,52307
2021-07-16,136.500000,136.899994,136.210007,136.639999,115.531624,51679
2021-07-19,136.809998,136.889999,135.759995,135.940002,114.939774,61472
2021-07-20,136.000000,136.389999,135.940002,136.000000,114.990471,49784
2021-07-21,136.009995,136.500000,135.610001,135.899994,114.905922,52252
2021-07-22,135.990005,136.470001,135.699997,136.360001,115.294907,45943
2021-07-23,136.500000,136.500000,135.449997,136.029999,115.015854,43366
2021-07-26,135.500000,135.500000,133.070007,133.809998,113.138817,159408
2021-07-27,133.880005,134.800003,133.690002,133.880005,113.198006,90141
2021-07-28,134.000000,134.399994,133.699997,134.000000,113.299469,89776
2021-07-29,134.029999,135.000000,133.750000,134.990005,114.136528,130309
2021-07-30,129.649994,131.000000,128.179993,130.050003,109.959671,156781
2021-08-02,130.050003,130.949997,129.809998,130.199997,110.086487,81368
2021-08-03,130.300003,130.399994,128.190002,128.410004,108.573006,107904
2021-08-04,128.199997,129.779999,127.800003,127.910004,108.150253,90875
2021-08-05,127.809998,128.089996,127.080002,127.500000,107.803589,63541
2021-08-06,127.500000,127.589996,126.849998,126.989998,107.372368,103850
2021-08-09,123.550003,124.339996,122.800003,122.800003,103.829651,182629
2021-08-10,123.000000,123.480003,121.339996,121.900002,103.068695,127802
2021-08-11,121.900002,122.440002,121.029999,121.160004,102.443008,114109
2021-08-12,121.160004,121.279999,120.500000,120.589996,101.961060,137527
2021-08-13,121.000000,122.779999,120.989998,122.389999,103.482979,119504
2021-08-16,122.489998,124.599998,122.400002,122.820000,103.846565,82180
2021-08-17,122.849998,123.790001,122.500000,122.680000,103.728195,68233
2021-08-18,121.889999,121.889999,121.000000,121.400002,102.645935,94639
2021-08-19,121.199997,121.199997,120.599998,120.919998,102.240074,78884
2021-08-20,121.089996,121.370003,120.919998,121.279999,102.544464,72731
2021-08-23,121.300003,121.699997,121.000000,121.260002,102.527573,137271
2021-08-24,121.599998,122.379997,121.349998,121.559998,102.781219,91635
2021-08-25,121.720001,122.190002,121.720001,121.849998,103.026405,75736
2021-08-26,122.000000,122.040001,121.680000,121.730003,102.924965,67594
2021-08-27,121.730003,121.930000,121.010002,121.459999,102.696640,101392
2021-08-30,121.459999,122.839996,121.290001,122.230003,103.347717,93145
2021-08-31,122.260002,123.440002,122.260002,122.849998,103.871933,74125
2021-09-01,122.970001,123.449997,122.699997,123.290001,104.243950,72535
2021-09-02,123.290001,124.300003,123.290001,123.419998,104.353874,60828
2021-09-03,123.440002,123.889999,123.099998,123.410004,104.345436,70338
2021-09-06,123.500000,123.690002,122.709999,123.279999,104.235504,67040
2021-09-08,123.330002,123.529999,121.519997,121.699997,102.899590,88643
2021-09-09,120.300003,121.000000,118.470001,120.029999,101.487556,107215
2021-09-10,120.480003,121.470001,120.330002,121.099998,102.392273,56022
2021-09-13,120.849998,120.849998,120.010002,120.440002,101.834236,102694
2021-09-14,120.430000,120.599998,120.080002,120.269997,101.690491,68830
2021-09-15,120.279999,120.500000,120.150002,120.379997,101.783501,116284
2021-09-16,120.500000,120.989998,120.150002,120.199997,101.631302,103898
2021-09-17,120.220001,120.449997,119.230003,119.500000,101.039452,138400
2021-09-20,119.739998,119.739998,118.419998,118.550003,100.236191,141155
2021-09-21,118.900002,119.290001,118.889999,118.919998,100.549042,86285
2021-09-22,119.000000,119.330002,118.919998,119.099998,100.701233,100603
2021-09-23,119.239998,119.470001,119.199997,119.199997,100.785789,108304
2021-09-24,119.430000,119.800003,119.330002,119.500000,101.039452,99696
2021-09-27,119.629997,119.699997,119.500000,119.529999,101.064804,90817
2021-09-28,119.629997,119.680000,119.500000,119.540001,101.073257,90939
2021-09-29,119.680000,120.199997,119.660004,120.050003,101.504494,85495
2021-09-30,120.139999,121.970001,120.139999,120.699997,102.054047,117489
2021-10-01,121.500000,122.500000,121.099998,122.470001,103.550629,80935
2021-10-04,122.500000,123.389999,122.059998,122.500000,103.575989,105672
2021-10-05,122.500000,123.599998,122.500000,123.519997,104.438423,91219
2021-10-06,122.900002,123.720001,122.900002,123.650002,104.548340,61016
2021-10-07,123.650002,124.300003,123.580002,123.690002,104.582184,87651
2021-10-08,122.199997,122.870003,122.010002,122.690002,103.736649,88876
2021-10-11,122.800003,123.739998,122.059998,123.699997,104.590607,61046
2021-10-13,123.699997,124.989998,123.349998,124.889999,105.596802,71886
2021-10-14,124.870003,124.980003,124.720001,124.900002,105.605247,57757
2021-10-15,124.910004,125.000000,124.349998,124.660004,105.402328,87121
2021-10-18,124.660004,124.949997,124.550003,124.739998,105.469963,79127
2021-10-19,124.739998,125.309998,124.699997,124.769997,105.495308,83194
2021-10-20,124.800003,125.099998,124.300003,124.800003,105.520683,68909
2021-10-21,124.330002,124.739998,123.050003,123.830002,104.700531,77477
2021-10-22,123.830002,124.190002,122.120003,123.489998,104.413055,107604
2021-10-25,123.500000,123.989998,123.059998,123.849998,104.717453,77908
2021-10-26,123.959999,124.360001,123.680000,124.099998,104.928833,67266
2021-10-27,124.080002,124.089996,123.599998,123.800003,104.675163,66462
2021-10-28,123.860001,123.989998,123.000000,123.250000,104.210144,62842
2021-10-29,123.500000,124.320000,123.250000,123.279999,104.235504,81653
2021-11-01,123.349998,124.959999,123.349998,124.470001,105.241676,59988
2021-11-03,122.790001,122.790001,121.599998,122.010002,103.161697,131275
2021-11-04,122.010002,122.300003,121.500000,121.800003,102.984131,98118
2021-11-05,121.839996,122.300003,121.809998,121.980003,103.136330,102322
2021-11-08,121.980003,122.199997,121.500000,121.989998,103.144775,78716
2021-11-09,120.150002,120.199997,119.250000,119.349998,100.912621,95878
2021-11-10,119.400002,119.849998,119.199997,119.500000,101.039452,70447
2021-11-11,119.459999,119.690002,119.260002,119.489998,101.030975,70983
2021-11-12,119.500000,120.099998,119.489998,119.919998,101.394562,52164
2021-11-16,119.919998,120.400002,119.870003,120.000000,101.462189,80354
2021-11-17,120.000000,120.199997,119.400002,119.419998,100.971809,70895
2021-11-18,119.440002,120.000000,119.440002,119.690002,101.200096,63654
2021-11-19,119.500000,119.900002,119.500000,119.849998,101.335373,78209
2021-11-22,119.540001,119.839996,119.500000,119.529999,101.064804,65833
2021-11-23,119.540001,119.720001,119.050003,119.120003,100.718140,76574
2021-11-24,119.180000,119.449997,118.669998,118.720001,100.379944,79292
2021-11-25,118.720001,119.000000,117.800003,118.320000,100.041740,88557
2021-11-26,118.320000,118.860001,117.800003,118.610001,100.286911,75696
2021-11-29,118.699997,119.199997,118.610001,119.050003,100.658958,58044
2021-11-30,119.050003,119.440002,119.000000,119.199997,100.785789,67875
2021-12-01,119.199997,119.849998,119.110001,119.400002,100.954887,68222
2021-12-02,119.400002,119.800003,119.199997,119.650002,101.166275,57575
2021-12-03,119.220001,120.779999,119.220001,120.709999,102.062523,76973
2021-12-06,120.709999,121.690002,120.550003,121.500000,102.730484,70699
2021-12-07,121.510002,122.230003,121.510002,121.970001,103.127876,72877
2021-12-08,121.250000,121.250000,119.199997,120.199997,101.631302,90190
2021-12-09,120.199997,120.199997,119.500000,119.800003,101.293098,48421
2021-12-10,120.000000,120.099998,119.750000,119.800003,101.293098,51522
2021-12-13,119.769997,119.769997,119.010002,119.300003,100.870338,73593
2021-12-14,119.269997,120.500000,119.209999,119.820000,101.310013,72929
2021-12-15,119.900002,120.339996,119.879997,120.099998,101.546745,55848
2021-12-16,120.099998,120.440002,119.699997,120.230003,101.656670,54882
2021-12-17,120.230003,120.489998,119.910004,120.300003,101.715843,58672
2021-12-20,120.300003,120.449997,120.000000,120.370003,101.775040,70374
2021-12-21,120.370003,121.000000,120.209999,120.970001,102.282356,59856
2021-12-22,120.970001,121.900002,120.559998,121.480003,102.713570,56056
2021-12-23,121.480003,122.889999,121.000000,122.669998,103.719742,58538
2021-12-27,122.669998,124.000000,122.669998,123.309998,104.260857,69100
2021-12-28,123.400002,124.589996,123.400002,124.470001,105.241676,49462
2021-12-29,124.510002,125.599998,124.510002,125.599998,106.197098,56421
2021-12-30,125.599998,126.489998,125.000000,126.150002,106.662140,59494
2022-01-03,126.599998,127.550003,126.500000,127.529999,107.828964,66300
2022-01-04,127.449997,128.309998,127.349998,127.940002,108.175621,57664
2022-01-05,127.940002,128.240005,126.000000,126.290001,106.780510,65553
2022-01-06,126.790001,127.279999,125.849998,126.870003,107.270912,47060
2022-01-07,126.989998,127.260002,126.260002,127.000000,107.380829,59647
2022-01-10,125.389999,125.389999,123.199997,124.050003,104.886543,85513
2022-01-11,124.050003,124.500000,122.989998,123.500000,104.421509,78278
2022-01-12,123.500000,124.949997,123.099998,123.500000,104.421509,56152
2022-01-13,123.720001,124.099998,123.529999,124.000000,104.844292,42399
2022-01-14,124.160004,125.500000,124.160004,125.000000,105.689781,64874
2022-01-17,125.000000,125.500000,124.000000,125.209999,105.867355,55839
2022-01-18,125.199997,126.089996,125.050003,125.809998,106.374672,59408
2022-01-19,125.949997,127.400002,125.809998,126.779999,107.194817,68773
2022-01-20,126.779999,127.589996,126.480003,127.169998,107.524574,61758
2022-01-21,127.260002,127.489998,127.000000,127.089996,107.456932,55312
2022-01-24,127.099998,127.419998,125.849998,126.349998,106.831245,71712
2022-01-25,126.080002,126.389999,125.820000,126.389999,106.865059,64901
2022-01-26,126.260002,126.260002,124.599998,125.510002,106.121002,82384
2022-01-27,125.510002,125.510002,124.620003,124.779999,105.503769,67339
2022-01-28,124.779999,125.230003,124.500000,124.839996,105.554512,55469
2022-01-31,124.860001,125.769997,124.860001,125.699997,106.281647,55874
2022-02-01,124.779999,125.290001,124.500000,124.599998,105.351585,65660
2022-02-02,124.589996,124.989998,124.110001,124.300003,105.097939,51073
2022-02-03,124.430000,124.610001,123.750000,124.199997,105.013374,49183
2022-02-04,124.279999,124.949997,124.279999,124.500000,105.267044,43668
2022-02-07,122.949997,122.970001,122.120003,122.629997,103.685905,127955
2022-02-08,122.629997,123.000000,122.629997,122.849998,103.871933,67059
2022-02-09,122.900002,122.970001,122.300003,122.739998,103.778908,86521
2022-02-10,122.459999,122.989998,121.699997,121.930000,103.094048,86470
2022-02-11,122.300003,122.400002,121.900002,121.949997,103.110970,69015
2022-02-14,122.000000,122.500000,121.900002,121.910004,103.077148,68064
2022-02-15,121.910004,122.489998,121.910004,122.199997,103.322334,70566
2022-02-16,122.300003,122.500000,122.000000,122.160004,103.288521,56886
2022-02-17,122.160004,122.430000,122.089996,122.099998,103.237793,47586
2022-02-18,122.160004,122.489998,122.139999,122.260002,103.373085,55783
2022-02-21,122.269997,122.489998,122.110001,122.110001,103.246246,57552
2022-02-22,122.129997,122.449997,122.120003,122.199997,103.322334,54575
2022-02-23,122.199997,122.430000,122.190002,122.300003,103.406906,67566
2022-02-24,122.080002,122.389999,121.120003,122.160004,103.288521,81714
2022-02-25,122.160004,123.470001,122.160004,123.400002,104.336967,84337
2022-03-02,123.209999,124.900002,122.500000,124.400002,105.182480,59721
2022-03-03,123.400002,124.000000,122.809998,123.250000,104.210144,71151
2022-03-04,123.260002,123.610001,122.519997,122.800003,103.829651,91388
2022-03-07,122.510002,122.730003,122.000000,122.290001,103.398445,89821
2022-03-08,122.389999,122.629997,122.010002,122.370003,103.466072,67255
2022-03-09,121.000000,121.360001,120.510002,120.529999,101.910332,92191
2022-03-10,120.529999,120.699997,120.000000,120.059998,101.512932,72516
2022-03-11,120.059998,120.300003,118.849998,119.199997,100.785789,111800
2022-03-14,119.949997,119.949997,118.599998,118.699997,100.363037,86843
2022-03-15,118.919998,119.290001,117.800003,118.029999,99.796532,131675
2022-03-16,118.000000,118.500000,117.010002,117.010002,98.934120,142777
2022-03-17,116.750000,116.959999,115.010002,115.400002,97.572823,199771
2022-03-18,115.400002,116.900002,115.400002,116.750000,98.714279,108136
2022-03-21,117.000000,118.989998,116.760002,118.480003,100.177002,72661
2022-03-22,118.480003,119.910004,118.480003,119.699997,101.208549,60124
2022-03-23,119.790001,120.489998,118.500000,119.230003,100.811165,60715
2022-03-24,119.199997,119.199997,118.500000,118.599998,100.278481,64940
2022-03-25,118.699997,119.290001,118.580002,118.940002,100.565956,46596
2022-03-28,118.699997,118.900002,116.029999,116.470001,98.477524,151352
2022-03-29,116.160004,117.000000,115.510002,116.900002,98.841095,124182
2022-03-30,117.290001,118.300003,117.000000,117.980003,99.754265,69977
2022-03-31,117.980003,118.500000,117.599998,118.099998,99.855705,74002
2022-04-01,118.199997,119.000000,117.989998,118.930000,100.557495,66940
2022-04-04,118.930000,120.099998,118.930000,119.419998,100.971809,77963
2022-04-05,119.860001,120.099998,119.599998,120.029999,101.487556,63076
2022-04-06,119.989998,120.000000,119.650002,119.699997,101.208549,52942
2022-04-07,119.879997,119.889999,119.099998,119.339996,100.904152,57129
2022-04-08,116.800003,117.010002,115.959999,116.800003,99.928841,105824
2022-04-11,116.500000,116.500000,115.510002,115.599998,98.902161,110321
2022-04-12,115.500000,116.480003,114.400002,114.949997,98.346054,119178
2022-04-13,114.500000,114.500000,111.050003,111.150002,95.094955,324452
2022-04-14,110.000000,110.250000,105.199997,105.199997,90.004402,556886
2022-04-18,104.500000,104.500000,94.000000,97.500000,83.416618,889491
2022-04-19,99.639999,104.930000,99.000000,104.800003,89.662178,365078
2022-04-20,104.830002,107.940002,103.120003,107.699997,92.143280,195498
2022-04-22,107.500000,107.870003,106.209999,106.500000,91.116615,89886
2022-04-25,106.000000,106.930000,104.320000,105.169998,89.978722,105294
2022-04-26,105.250000,105.889999,105.199997,105.309998,90.098495,58955
2022-04-27,105.750000,105.889999,105.400002,105.750000,90.474945,60192
2022-04-28,106.000000,106.790001,105.610001,106.370003,91.005386,71451
2022-04-29,106.239998,107.489998,106.239998,107.230003,91.741158,75539
2022-05-02,107.000000,107.000000,104.500000,104.930000,89.773399,112711
2022-05-03,104.989998,106.199997,104.559998,105.680000,90.415054,69895
2022-05-04,105.860001,106.349998,105.290001,105.309998,90.098495,76579
2022-05-05,105.559998,105.910004,105.099998,105.400002,90.175507,51063
2022-05-06,105.400002,106.000000,105.360001,105.970001,90.663162,59593
2022-05-09,104.180000,104.849998,103.620003,103.889999,90.376099,82639
2022-05-10,103.889999,103.889999,102.110001,102.419998,89.097321,79904
2022-05-11,102.650002,103.379997,102.519997,102.860001,89.480072,54840
2022-05-12,102.800003,103.250000,101.250000,101.570000,88.357872,82387
2022-05-13,101.910004,104.250000,101.910004,103.709999,90.219505,71589
2022-05-16,104.250000,105.480003,104.199997,104.650002,91.037231,87618
2022-05-17,104.930000,105.449997,104.190002,105.239998,91.550491,78364
2022-05-18,105.449997,106.300003,105.269997,106.260002,92.437805,65658
2022-05-19,105.750000,107.300003,105.699997,106.449997,92.603096,64376
2022-05-20,106.519997,107.800003,106.519997,107.800003,93.777496,56369
2022-05-23,107.750000,108.790001,107.010002,108.300003,94.212456,82865
2022-05-24,108.309998,109.870003,108.309998,109.790001,95.508644,62969
2022-05-25,109.849998,110.970001,109.120003,110.800003,96.387253,62093
2022-05-26,110.910004,111.849998,109.410004,110.779999,96.369843,66408
2022-05-27,110.779999,112.599998,110.779999,112.580002,97.935722,59893
2022-05-30,112.580002,114.250000,112.570000,112.910004,98.222786,68871
2022-05-31,113.150002,114.489998,113.089996,114.279999,99.414589,85105
2022-06-01,114.220001,114.849998,113.459999,114.849998,99.910431,70645
2022-06-02,114.889999,115.779999,114.690002,115.699997,100.649857,76916
2022-06-03,115.860001,116.709999,115.820000,116.300003,101.171814,75897
2022-06-06,116.500000,116.750000,116.059998,116.230003,101.110931,67405
2022-06-07,116.300003,116.400002,114.699997,114.949997,99.997406,77336
2022-06-08,113.199997,113.919998,111.260002,113.250000,100.059273,79261
2022-06-09,113.300003,113.449997,111.550003,112.150002,99.087387,67917
2022-06-10,112.410004,112.839996,111.449997,111.500000,98.513107,57879
2022-06-13,111.400002,111.400002,109.459999,110.000000,97.187805,82626
2022-06-14,110.300003,112.349998,110.300003,110.629997,97.744431,74512
2022-06-15,110.629997,112.349998,110.629997,112.120003,99.060890,58507
2022-06-17,112.120003,113.370003,111.510002,112.120003,99.060890,69337
2022-06-20,112.300003,112.970001,112.230003,112.800003,99.661697,45186
2022-06-21,112.800003,113.349998,112.309998,113.089996,99.917892,55172
2022-06-22,113.099998,113.489998,112.500000,112.849998,99.705856,53021
2022-06-23,113.000000,113.370003,112.989998,113.250000,100.059273,37652
2022-06-24,113.250000,113.500000,112.599998,113.250000,100.059273,51425
2022-06-27,113.500000,114.059998,112.800003,113.209999,100.023933,87579
2022-06-28,113.419998,113.959999,112.690002,112.989998,99.829552,58526
2022-06-29,113.209999,113.699997,113.000000,113.019997,99.856064,40239
2022-06-30,113.120003,113.699997,113.120003,113.550003,100.324326,50885
2022-07-01,113.750000,113.989998,111.730003,113.500000,100.280144,66979
2022-07-04,113.599998,114.199997,113.199997,114.190002,100.889786,52263
2022-07-05,114.199997,114.500000,114.150002,114.500000,101.163681,67629
2022-07-06,114.500000,114.620003,114.199997,114.620003,101.269699,54769
2022-07-07,114.599998,114.610001,114.010002,114.010002,100.730759,72220
2022-07-08,110.480003,111.900002,109.589996,111.580002,99.898117,100396
2022-07-11,111.800003,112.250000,111.000000,111.000000,99.378845,59191
2022-07-12,111.199997,111.650002,110.919998,111.000000,99.378845,41364
2022-07-13,111.120003,111.379997,110.099998,110.500000,98.931190,47345
2022-07-14,110.500000,111.139999,110.500000,110.949997,99.334061,42341
2022-07-15,110.949997,112.250000,110.949997,112.099998,100.363678,42786
2022-07-18,112.099998,113.050003,112.099998,112.760002,100.954575,56697
2022-07-19,112.830002,113.129997,112.410004,113.129997,101.285828,55439
2022-07-20,113.129997,113.500000,112.809998,113.500000,101.617096,45660
2022-07-21,113.500000,113.650002,113.199997,113.599998,101.706627,35111
2022-07-22,113.650002,113.720001,113.500000,113.720001,101.814064,33694
2022-07-25,113.699997,113.699997,112.389999,112.699997,100.900871,50290
2022-07-26,112.500000,113.330002,112.000000,112.589996,100.802383,55133
2022-07-27,112.589996,113.129997,112.309998,112.480003,100.703903,39806
2022-07-28,112.480003,112.830002,112.099998,112.540001,100.757614,35489
2022-07-29,112.540001,112.900002,111.300003,112.900002,101.079918,71345
2022-08-01,112.900002,113.269997,112.089996,112.849998,101.035149,52099
2022-08-02,112.839996,112.970001,112.410004,112.800003,100.990387,34736
2022-08-03,112.800003,113.089996,112.650002,112.739998,100.936668,39548
2022-08-04,112.739998,112.800003,111.510002,112.680000,100.882942,56496
2022-08-05,112.650002,112.800003,110.449997,112.440002,100.668083,72671
2022-08-08,110.449997,110.800003,107.019997,107.959999,97.743721,121333
2022-08-09,107.900002,107.900002,104.209999,104.599998,94.701691,130632
2022-08-10,104.500000,104.519997,101.050003,103.500000,93.705780,165035
2022-08-11,103.099998,106.870003,102.279999,105.809998,95.797180,78544
2022-08-12,105.910004,108.449997,105.910004,107.589996,97.408752,63133
2022-08-15,107.790001,109.599998,107.790001,109.220001,98.884499,97620
2022-08-16,109.570000,109.940002,108.209999,108.239998,97.997238,62838
2022-08-17,108.570000,109.199997,107.029999,107.489998,97.318214,67123
2022-08-18,107.629997,108.760002,107.160004,107.349998,97.191460,79526
2022-08-19,107.989998,108.449997,106.500000,107.900002,97.689415,54246
2022-08-22,108.000000,110.500000,108.000000,109.889999,99.491089,149885
2022-08-23,109.790001,110.050003,108.519997,109.540001,99.174217,49098
2022-08-24,109.220001,109.489998,108.099998,108.250000,98.006287,62785
2022-08-25,108.250000,108.800003,106.900002,107.300003,97.146194,79778
2022-08-26,107.629997,107.889999,106.099998,106.989998,96.865524,55964
2022-08-29,106.989998,107.360001,106.110001,106.660004,96.566750,68983
2022-08-30,106.599998,106.940002,106.150002,106.400002,96.331352,64402
2022-08-31,106.620003,108.250000,106.620003,108.059998,97.834259,64001
2022-09-01,108.059998,109.500000,107.669998,109.389999,99.038406,65634
2022-09-02,109.300003,109.500000,108.360001,109.500000,99.138008,59987
2022-09-05,109.550003,110.070000,109.050003,109.699997,99.319077,58073
2022-09-06,109.849998,109.980003,109.029999,109.480003,99.119888,63307
2022-09-08,109.480003,109.919998,109.000000,109.239998,98.902603,58170
2022-09-09,106.000000,107.330002,104.599998,106.500000,97.402687,103455
2022-09-12,106.000000,106.989998,105.500000,105.779999,96.744186,87078
2022-09-13,105.750000,106.500000,105.550003,105.660004,96.634445,61704
2022-09-14,105.790001,106.349998,105.790001,106.110001,97.046013,51171
2022-09-15,106.290001,107.459999,106.139999,107.169998,98.015457,78384
2022-09-16,107.250000,108.650002,100.000000,100.000000,91.457916,385233
2022-09-19,103.599998,104.849998,102.540001,102.900002,94.110214,277994
2022-09-20,103.410004,104.820000,103.410004,104.720001,95.774750,72136
2022-09-21,104.820000,105.349998,103.900002,104.040001,95.152824,57501
2022-09-22,104.370003,104.699997,103.559998,103.699997,94.841866,75574
2022-09-23,103.720001,104.230003,103.209999,103.440002,94.604080,52731
2022-09-26,103.440002,103.980003,103.000000,103.089996,94.283958,32132
2022-09-27,103.099998,103.150002,102.059998,102.199997,93.469994,46047
2022-09-28,102.440002,102.989998,101.680000,102.029999,93.314514,50115
2022-09-29,102.029999,102.139999,101.180000,101.849998,93.149895,42695
2022-09-30,101.790001,102.489998,101.620003,101.879997,93.177345,55935
2022-10-03,101.910004,103.900002,101.910004,103.290001,94.466896,63085
2022-10-04,103.400002,104.900002,103.290001,104.900002,95.939377,71721
2022-10-05,104.800003,104.989998,104.099998,104.930000,95.966797,51456
2022-10-06,105.000000,105.180000,104.360001,104.790001,95.838768,45181
2022-10-07,104.800003,104.949997,103.650002,104.000000,95.116241,64890
2022-10-10,103.000000,103.699997,102.269997,102.400002,94.654060,60797
2022-10-11,102.440002,102.730003,101.900002,102.139999,94.413727,43599
2022-10-13,102.000000,103.500000,101.949997,103.500000,95.670860,67961
2022-10-14,103.500000,103.970001,103.309998,103.970001,96.105301,64877
2022-10-17,103.830002,103.889999,102.510002,102.639999,94.875916,56964
2022-10-18,102.860001,103.129997,102.400002,102.500000,94.746513,42248
2022-10-19,102.500000,102.900002,101.699997,102.180000,94.450706,47990
2022-10-20,102.180000,102.989998,102.099998,102.860001,95.079277,56379
2022-10-21,102.870003,103.489998,102.650002,103.320000,95.504471,42740
2022-10-24,103.349998,103.849998,103.099998,103.290001,95.476746,46106
2022-10-25,103.339996,103.790001,103.019997,103.360001,95.541443,37687
2022-10-26,103.489998,103.550003,102.610001,102.980003,95.190193,47714
2022-10-27,102.989998,103.360001,102.300003,102.730003,94.959106,55679
2022-10-28,102.730003,102.989998,102.519997,102.650002,94.885155,38389
2022-10-31,102.500000,102.510002,101.540001,102.089996,94.367508,83103
2022-11-01,102.099998,102.940002,102.099998,102.779999,95.005318,38929
2022-11-03,102.629997,102.889999,102.250000,102.639999,94.875916,48925
2022-11-04,102.720001,103.449997,102.639999,103.040001,95.245644,44446
2022-11-07,103.050003,103.050003,102.720001,102.959999,95.171700,44801
2022-11-08,102.900002,102.949997,102.309998,102.750000,94.977585,45918
2022-11-09,102.000000,102.269997,100.500000,100.699997,94.089943,83404
2022-11-10,100.970001,101.389999,100.050003,100.250000,93.669487,65435
2022-11-11,100.320000,100.820000,99.709999,99.980003,93.417213,78839
2022-11-14,99.980003,100.750000,99.599998,100.500000,93.903076,83246
2022-11-16,100.500000,100.500000,99.000000,99.410004,92.884628,89238
2022-11-17,99.400002,99.690002,97.029999,97.250000,90.866402,104577
2022-11-18,97.250000,99.440002,97.250000,98.419998,91.959595,79606
2022-11-21,98.620003,99.519997,98.449997,98.510002,92.043701,62432
2022-11-22,98.669998,98.980003,98.510002,98.650002,92.174507,41303
2022-11-23,98.709999,99.000000,98.099998,98.110001,91.669952,51178
2022-11-24,98.209999,98.500000,98.099998,98.300003,91.847488,28604
2022-11-25,98.160004,98.889999,98.099998,98.699997,92.221222,35167
2022-11-28,98.699997,98.980003,97.500000,97.779999,91.361626,54412
2022-11-29,97.820000,98.980003,97.620003,98.980003,92.482857,49991
2022-11-30,98.889999,100.500000,98.629997,100.500000,93.903076,53792
2022-12-01,100.500000,101.379997,100.000000,100.849998,94.230095,47519
2022-12-02,100.849998,101.500000,100.449997,101.500000,94.837433,38614
2022-12-05,101.489998,101.669998,100.930000,101.120003,94.482384,45528
2022-12-06,101.230003,101.620003,100.480003,101.300003,94.650558,39554
2022-12-07,101.269997,101.440002,101.029999,101.279999,94.631874,39834
2022-12-08,99.650002,100.180000,99.309998,99.449997,93.942299,35286
2022-12-09,99.449997,99.669998,98.199997,99.000000,93.517235,29737
2022-12-12,99.000000,99.300003,97.919998,98.209999,92.770981,49754
2022-12-13,98.209999,98.889999,97.650002,97.650002,92.241989,47378
